time,oxidising,reducing,ammonia
0.13785314559936523,12520.578420467185,553900.99009901,121521.61383285304
1.1669104099273682,12520.578420467185,547921.5686274517,121011.49425287354
2.205833911895752,12520.578420467185,547921.5686274517,121011.49425287354
3.237645387649536,12520.578420467185,553900.99009901,121521.61383285304
4.302005052566528,12520.578420467185,553900.99009901,121521.61383285304
5.3400328159332275,12520.578420467185,553900.99009901,122034.68208092487
6.386615753173828,12520.578420467185,553900.99009901,122034.68208092487
7.444308280944824,12520.578420467185,560000.0000000003,122550.7246376812
8.496527671813965,12520.578420467185,553900.99009901,122550.7246376812
9.546174049377441,12596.881959910914,553900.99009901,123069.76744186044
10.585132360458374,12520.578420467185,553900.99009901,123069.76744186044
11.622614622116089,12520.578420467185,553900.99009901,122550.7246376812
12.662537574768066,12520.578420467185,553900.99009901,122550.7246376812
13.69385290145874,12520.578420467185,547921.5686274517,122550.7246376812
14.724377155303955,12596.881959910914,547921.5686274517,122550.7246376812
15.760759592056274,12520.578420467185,547921.5686274517,122550.7246376812
16.792986631393433,12520.578420467185,547921.5686274517,122550.7246376812
17.824609756469727,12520.578420467185,547921.5686274517,122550.7246376812
18.854825019836426,12520.578420467185,553900.99009901,122550.7246376812
19.88615870475769,12596.881959910914,553900.99009901,123069.76744186044
20.92954158782959,12520.578420467185,553900.99009901,123069.76744186044
21.96038031578064,12520.578420467185,553900.99009901,123069.76744186044
22.99103283882141,12520.578420467185,553900.99009901,123069.76744186044
24.039044618606567,12520.578420467185,553900.99009901,123069.76744186044
25.068605184555054,12520.578420467185,553900.99009901,122550.7246376812
26.10508418083191,12520.578420467185,547921.5686274517,122550.7246376812
27.14153742790222,12520.578420467185,547921.5686274517,122550.7246376812
28.17336106300354,12520.578420467185,547921.5686274517,122550.7246376812
29.208869457244873,12520.578420467185,553900.99009901,122550.7246376812
30.23846173286438,12520.578420467185,553900.99009901,123069.76744186044
31.278202772140503,12520.578420467185,547921.5686274517,123069.76744186044
32.32151818275452,12520.578420467185,547921.5686274517,123069.76744186044
33.37600564956665,12520.578420467185,553900.99009901,123069.76744186044
34.414265155792236,12520.578420467185,547921.5686274517,123069.76744186044
35.445603132247925,12520.578420467185,547921.5686274517,123069.76744186044
36.488322496414185,12520.578420467185,547921.5686274517,123069.76744186044
37.52726936340332,12520.578420467185,547921.5686274517,123069.76744186044
38.56119680404663,12596.881959910914,553900.99009901,123069.76744186044
39.595908641815186,12596.881959910914,547921.5686274517,123591.83673469389
40.63449501991272,12596.881959910914,553900.99009901,123591.83673469389
41.675960540771484,12596.881959910914,547921.5686274517,123591.83673469389
42.719804763793945,12596.881959910914,547921.5686274517,124116.95906432752
43.76395344734192,12596.881959910914,530666.6666666667,123591.83673469389
44.79931569099426,12596.881959910914,525132.0754716988,123591.83673469389
45.82958436012268,12596.881959910914,514370.3703703706,123069.76744186044
46.868080139160156,12596.881959910914,514370.3703703706,122034.68208092487
47.92022204399109,12520.578420467185,509137.6146788992,120504.29799426938
48.95467925071716,12520.578420467185,494000.00000000023,119000.00000000006
50.0068838596344,12444.444444444445,504000.0000000006,118011.29943502827
51.03484392166138,12444.444444444445,509137.6146788992,117033.70786516859
52.076215982437134,12444.444444444445,504000.0000000006,116067.03910614527
53.1133759021759,12444.444444444445,509137.6146788992,115111.11111111117
54.15144681930542,12444.444444444445,519700.9345794397,115111.11111111117
55.19135046005249,12368.479467258603,525132.0754716988,114637.11911357344
56.23726677894592,12444.444444444445,519700.9345794397,114165.7458563536
57.275224685668945,12444.444444444445,519700.9345794397,113696.96969696968
58.314714193344116,12444.444444444445,519700.9345794397,113230.76923076928
59.34795928001404,12368.479467258603,514370.3703703706,112767.12328767126
60.390061378479004,12368.479467258603,509137.6146788992,112306.01092896177
61.43002438545227,12368.479467258603,509137.6146788992,111391.30434782614
62.47244310379028,12368.479467258603,509137.6146788992,110937.6693766938
63.533238649368286,12292.682926829268,509137.6146788992,110037.7358490566
64.58419108390808,12292.682926829268,504000.0000000006,109147.45308310994
65.62277483940125,12292.682926829268,504000.0000000006,108705.88235294119
66.66308259963989,12292.682926829268,504000.0000000006,108266.66666666666
67.71425294876099,12292.682926829268,504000.0000000006,107395.225464191
68.75202369689941,12292.682926829268,504000.0000000006,106962.96296296298
69.78879380226135,12217.054263565893,504000.0000000006,106532.981530343
70.82796359062195,12217.054263565893,504000.0000000006,105679.79002624674
71.86624264717102,12217.054263565893,498954.9549549553,105256.5445026178
72.90286803245544,12217.054263565893,498954.9549549553,104416.6666666667
73.93904328346252,12217.054263565893,494000.00000000023,104000.00000000001
74.97687697410583,12141.592920353984,494000.00000000023,103585.49222797928
76.01068353652954,12217.054263565893,494000.00000000023,103173.12661498706
77.04423904418945,12141.592920353984,494000.00000000023,102762.88659793817
78.08244156837463,12141.592920353984,494000.00000000023,102354.75578406171
79.11622381210327,12141.592920353984,494000.00000000023,101948.71794871795
80.15967154502869,12141.592920353984,494000.00000000023,101544.75703324807
81.19926691055298,12141.592920353984,494000.00000000023,101142.85714285717
82.24138140678406,12066.298342541435,494000.00000000023,100345.17766497463
83.2908730506897,12066.298342541435,489132.7433628319,99949.36708860764
84.33465242385864,12066.298342541435,489132.7433628319,99555.55555555558
85.38344860076904,12066.298342541435,489132.7433628319,99555.55555555558
86.4348213672638,12066.298342541435,489132.7433628319,99163.72795969775
87.47258257865906,12066.298342541435,489132.7433628319,98385.96491228075
88.51292824745178,12066.298342541435,489132.7433628319,98000.00000000001
89.552579164505,12066.298342541435,489132.7433628319,98000.00000000001
90.59384059906006,12066.298342541435,489132.7433628319,97615.96009975063
91.62318515777588,11991.169977924943,489132.7433628319,97233.83084577114
92.65889167785645,11991.169977924943,489132.7433628319,96853.59801488838
93.69931650161743,11991.169977924943,489132.7433628319,96475.2475247525
94.73603343963623,11991.169977924943,489132.7433628319,96475.2475247525
95.777916431427,11991.169977924943,489132.7433628319,95724.13793103448
96.81524348258972,11991.169977924943,489132.7433628319,95724.13793103448
97.85039401054382,11991.169977924943,484350.877192983,95351.35135135139
98.8852059841156,11916.207276736492,484350.877192983,95351.35135135139
99.92605304718018,11916.207276736492,484350.877192983,94980.39215686277
100.97384238243103,11916.207276736492,484350.877192983,94611.24694376529
102.02581095695496,11916.207276736492,484350.877192983,94243.90243902439
103.07716989517212,11916.207276736492,484350.877192983,93878.3454987835
104.11828184127808,11916.207276736492,484350.877192983,93878.3454987835
105.16254234313965,11916.207276736492,484350.877192983,93514.56310679614
106.20428466796875,11916.207276736492,484350.877192983,93514.56310679614
107.2455723285675,11841.409691629955,484350.877192983,93152.54237288136
108.29259371757507,11841.409691629955,484350.877192983,92792.27053140095
109.34236645698547,11841.409691629955,484350.877192983,92433.73493975907
110.38192892074585,11841.409691629955,484350.877192983,92433.73493975907
111.4207694530487,11841.409691629955,484350.877192983,92076.92307692309
112.45988750457764,11841.409691629955,484350.877192983,92076.92307692309
113.49725723266602,11841.409691629955,484350.877192983,91721.82254196644
114.53229308128357,11841.409691629955,479652.1739130438,91721.82254196644
115.56478333473206,11841.409691629955,484350.877192983,91721.82254196644
116.60119700431824,11841.409691629955,479652.1739130438,91368.42105263157
117.63704228401184,11841.409691629955,479652.1739130438,91016.70644391411
118.66727089881897,11766.776677667765,479652.1739130438,91016.70644391411
119.69649624824524,11766.776677667765,484350.877192983,91016.70644391411
120.74276375770569,11766.776677667765,479652.1739130438,90666.66666666669
121.79265666007996,11766.776677667765,479652.1739130438,90666.66666666669
122.83638501167297,11766.776677667765,479652.1739130438,90318.28978622328
123.87826919555664,11766.776677667765,479652.1739130438,90318.28978622328
124.92302823066711,11766.776677667765,479652.1739130438,89626.47754137119
125.96834635734558,11766.776677667765,479652.1739130438,89971.56398104264
127.00892400741577,11766.776677667765,479652.1739130438,89626.47754137119
128.0464072227478,11766.776677667765,479652.1739130438,89283.01886792455
129.08313941955566,11766.776677667765,479652.1739130438,89283.01886792455
130.1207299232483,11692.307692307691,479652.1739130438,89283.01886792455
131.1506700515747,11692.307692307691,479652.1739130438,89283.01886792455
132.17968010902405,11766.776677667765,479652.1739130438,88941.17647058824
133.21784591674805,11692.307692307691,479652.1739130438,88941.17647058824
134.25582075119019,11692.307692307691,479652.1739130438,88600.93896713614
135.2994122505188,11692.307692307691,479652.1739130438,88600.93896713614
136.33763146400452,11692.307692307691,479652.1739130438,88262.29508196724
137.39660215377808,11692.307692307691,479652.1739130438,88262.29508196724
138.43747663497925,11692.307692307691,479652.1739130438,87925.23364485982
139.47515892982483,11692.307692307691,479652.1739130438,87925.23364485982
140.51265168190002,11692.307692307691,479652.1739130438,87925.23364485982
141.55140590667725,11692.307692307691,479652.1739130438,87925.23364485982
142.58714938163757,11692.307692307691,479652.1739130438,87589.7435897436
143.6666715145111,11618.002195389681,479652.1739130438,87589.7435897436
144.6973524093628,11618.002195389681,479652.1739130438,87589.7435897436
145.78595638275146,11618.002195389681,479652.1739130438,87255.81395348835
146.8281548023224,11618.002195389681,479652.1739130438,86923.43387471
147.86834025382996,11618.002195389681,479652.1739130438,87255.81395348835
148.90244579315186,11618.002195389681,479652.1739130438,86923.43387471
149.93868374824524,11618.002195389681,479652.1739130438,86923.43387471
150.9758870601654,11618.002195389681,479652.1739130438,86923.43387471
152.01001143455505,11618.002195389681,479652.1739130438,86592.5925925926
153.04038858413696,11618.002195389681,479652.1739130438,86592.5925925926
154.0727891921997,11618.002195389681,479652.1739130438,86592.5925925926
155.1041657924652,11618.002195389681,479652.1739130438,86263.27944572749
156.14626169204712,11618.002195389681,479652.1739130438,86263.27944572749
157.19179034233093,11543.859649122807,475034.48275862087,86263.27944572749
158.23238563537598,11543.859649122807,475034.48275862087,86263.27944572749
159.27415227890015,11543.859649122807,475034.48275862087,85935.48387096776
160.3158950805664,11543.859649122807,475034.48275862087,85935.48387096776
161.35128355026245,11543.859649122807,475034.48275862087,85935.48387096776
162.39651036262512,11543.859649122807,475034.48275862087,85609.19540229886
163.43955445289612,11543.859649122807,475034.48275862087,85609.19540229886
164.4773964881897,11543.859649122807,479652.1739130438,85609.19540229886
165.5150363445282,11543.859649122807,479652.1739130438,85284.40366972478
166.55435991287231,11543.859649122807,475034.48275862087,85284.40366972478
167.59209632873535,11543.859649122807,475034.48275862087,85284.40366972478
168.6240758895874,11543.859649122807,475034.48275862087,85284.40366972478
169.6551525592804,11543.859649122807,475034.48275862087,85284.40366972478
170.68508577346802,11543.859649122807,475034.48275862087,85284.40366972478
171.72915148735046,11543.859649122807,475034.48275862087,84961.09839816936
172.77112412452698,11543.859649122807,475034.48275862087,84961.09839816936
173.80887603759766,11469.879518072292,475034.48275862087,84639.2694063927
174.8467254638672,11543.859649122807,475034.48275862087,84639.2694063927
175.88653182983398,11469.879518072292,475034.48275862087,84639.2694063927
176.923602104187,11469.879518072292,475034.48275862087,84639.2694063927
177.96109294891357,11469.879518072292,475034.48275862087,84318.90660592257
178.99367690086365,11469.879518072292,475034.48275862087,84639.2694063927
180.03084588050842,11469.879518072292,475034.48275862087,84318.90660592257
181.0609998703003,11469.879518072292,475034.48275862087,84318.90660592257
182.09130358695984,11469.879518072292,475034.48275862087,84318.90660592257
183.13304352760315,11469.879518072292,475034.48275862087,84318.90660592257
184.18355464935303,11469.879518072292,475034.48275862087,84000.00000000001
185.2224943637848,11469.879518072292,475034.48275862087,84000.00000000001
186.26244163513184,11469.879518072292,475034.48275862087,83682.5396825397
187.30708360671997,11469.879518072292,475034.48275862087,83682.5396825397
188.3461992740631,11469.879518072292,475034.48275862087,83682.5396825397
189.4001111984253,11469.879518072292,475034.48275862087,83682.5396825397
190.45178318023682,11469.879518072292,475034.48275862087,83682.5396825397
191.49437952041626,11469.879518072292,475034.48275862087,83366.51583710409
192.53995776176453,11396.06126914661,475034.48275862087,83682.5396825397
193.58709192276,11469.879518072292,475034.48275862087,83366.51583710409
194.6232898235321,11396.06126914661,475034.48275862087,83366.51583710409
195.66117763519287,11396.06126914661,470495.7264957265,83366.51583710409
196.69854736328125,11469.879518072292,475034.48275862087,83051.91873589167
197.7317054271698,11396.06126914661,475034.48275862087,83366.51583710409
198.76208114624023,11396.06126914661,475034.48275862087,83051.91873589167
199.7985179424286,11396.06126914661,475034.48275862087,83051.91873589167
200.84181022644043,11396.06126914661,470495.7264957265,83051.91873589167
201.88094544410706,11396.06126914661,470495.7264957265,82738.73873873874
202.91627621650696,11396.06126914661,470495.7264957265,82738.73873873874
203.94800424575806,11396.06126914661,470495.7264957265,82738.73873873874
204.98101806640625,11396.06126914661,470495.7264957265,82738.73873873874
206.01192140579224,11396.06126914661,470495.7264957265,82738.73873873874
207.04415583610535,11396.06126914661,470495.7264957265,82426.96629213485
208.07966113090515,11396.06126914661,470495.7264957265,82426.96629213485
209.12222456932068,11396.06126914661,470495.7264957265,82426.96629213485
210.161883354187,11396.06126914661,470495.7264957265,82116.59192825113
211.21439480781555,11396.06126914661,470495.7264957265,82116.59192825113
212.27268719673157,11396.06126914661,470495.7264957265,82426.96629213485
213.321608543396,11322.404371584702,470495.7264957265,82116.59192825113
214.3607132434845,11396.06126914661,470495.7264957265,82116.59192825113
215.40133142471313,11322.404371584702,470495.7264957265,82116.59192825113
216.4538516998291,11322.404371584702,470495.7264957265,81807.60626398212
217.50071239471436,11322.404371584702,470495.7264957265,81807.60626398212
218.54007840156555,11322.404371584702,470495.7264957265,81500.00000000001
219.58269143104553,11322.404371584702,470495.7264957265,81807.60626398212
220.62200021743774,11322.404371584702,470495.7264957265,81500.00000000001
221.6581301689148,11322.404371584702,470495.7264957265,81500.00000000001
222.6890811920166,11322.404371584702,470495.7264957265,81500.00000000001
223.72750782966614,11322.404371584702,466033.8983050852,81500.00000000001
224.76965308189392,11322.404371584702,470495.7264957265,81500.00000000001
225.81339478492737,11322.404371584702,470495.7264957265,81193.76391982184
226.84799146652222,11322.404371584702,470495.7264957265,81193.76391982184
227.88414549827576,11322.404371584702,470495.7264957265,81193.76391982184
228.9219822883606,11322.404371584702,466033.8983050852,80888.88888888889
229.96073269844055,11248.908296943233,470495.7264957265,81193.76391982184
230.99098372459412,11322.404371584702,466033.8983050852,81193.76391982184
232.03060913085938,11248.908296943233,466033.8983050852,80888.88888888889
233.0668535232544,11248.908296943233,470495.7264957265,80888.88888888889
234.10609769821167,11248.908296943233,466033.8983050852,80888.88888888889
235.14088559150696,11248.908296943233,466033.8983050852,80888.88888888889
236.17281913757324,11248.908296943233,466033.8983050852,80888.88888888889
237.20181035995483,11248.908296943233,466033.8983050852,80585.36585365856
238.23161125183105,11248.908296943233,466033.8983050852,80585.36585365856
239.2643129825592,11248.908296943233,466033.8983050852,80585.36585365856
240.30200004577637,11248.908296943233,466033.8983050852,80585.36585365856
241.34342908859253,11248.908296943233,466033.8983050852,80283.18584070797
242.38481092453003,11248.908296943233,466033.8983050852,80283.18584070797
243.4253327846527,11248.908296943233,466033.8983050852,80283.18584070797
244.4635066986084,11248.908296943233,466033.8983050852,79982.33995584991
245.49745512008667,11248.908296943233,466033.8983050852,80283.18584070797
246.5291233062744,11248.908296943233,466033.8983050852,80283.18584070797
247.56435012817383,11248.908296943233,466033.8983050852,79982.33995584991
248.5984766483307,11248.908296943233,466033.8983050852,79982.33995584991
249.62696814537048,11248.908296943233,466033.8983050852,79982.33995584991
250.66251492500305,11248.908296943233,466033.8983050852,79982.33995584991
251.70233249664307,11175.572519083971,466033.8983050852,79682.81938325992
252.74613547325134,11248.908296943233,466033.8983050852,79682.81938325992
253.78409671783447,11175.572519083971,466033.8983050852,79682.81938325992
254.83213782310486,11175.572519083971,466033.8983050852,79384.6153846154
255.87860012054443,11175.572519083971,466033.8983050852,79384.6153846154
256.91747212409973,11175.572519083971,466033.8983050852,79384.6153846154
257.96090960502625,11175.572519083971,461647.05882352975,79384.6153846154
259.00542640686035,11175.572519083971,466033.8983050852,79087.71929824562
260.0460922718048,11175.572519083971,461647.05882352975,79087.71929824562
261.08360171318054,11175.572519083971,461647.05882352975,79087.71929824562
262.1167302131653,11175.572519083971,461647.05882352975,79087.71929824562
263.1548488140106,11175.572519083971,466033.8983050852,78792.12253829323
264.19145226478577,11175.572519083971,466033.8983050852,79087.71929824562
265.2358784675598,11175.572519083971,466033.8983050852,78792.12253829323
266.2682523727417,11175.572519083971,466033.8983050852,79087.71929824562
267.2974524497986,11175.572519083971,461647.05882352975,78792.12253829323
268.3280429840088,11175.572519083971,461647.05882352975,78792.12253829323
269.3600630760193,11175.572519083971,461647.05882352975,78497.81659388647
270.4080898761749,11102.396514161223,461647.05882352975,78497.81659388647
271.4479694366455,11102.396514161223,461647.05882352975,78497.81659388647
272.4850654602051,11102.396514161223,461647.05882352975,78497.81659388647
273.52319073677063,11102.396514161223,461647.05882352975,78497.81659388647
274.5611820220947,11102.396514161223,461647.05882352975,78497.81659388647
275.5996012687683,11102.396514161223,461647.05882352975,78497.81659388647
276.63724970817566,11102.396514161223,461647.05882352975,77913.04347826088
277.67101764678955,11102.396514161223,461647.05882352975,78204.79302832246
278.7023026943207,11102.396514161223,461647.05882352975,78204.79302832246
279.73883032798767,11102.396514161223,461647.05882352975,78204.79302832246
280.7774004936218,11102.396514161223,461647.05882352975,78204.79302832246
281.8160364627838,11102.396514161223,461647.05882352975,78204.79302832246
282.84386944770813,11102.396514161223,461647.05882352975,78204.79302832246
283.8875811100006,11102.396514161223,461647.05882352975,77913.04347826088
284.9278984069824,11102.396514161223,461647.05882352975,77913.04347826088
285.972882270813,11102.396514161223,461647.05882352975,77913.04347826088
287.0119106769562,11102.396514161223,461647.05882352975,77913.04347826088
288.05562114715576,11102.396514161223,461647.05882352975,77622.55965292842
289.10148906707764,11102.396514161223,461647.05882352975,77622.55965292842
290.16162300109863,11102.396514161223,461647.05882352975,77622.55965292842
291.2083730697632,11029.379760609361,461647.05882352975,77622.55965292842
292.26064109802246,11102.396514161223,461647.05882352975,77622.55965292842
293.3124876022339,11102.396514161223,461647.05882352975,77622.55965292842
294.3556275367737,11029.379760609361,461647.05882352975,77333.33333333334
295.3931357860565,11029.379760609361,461647.05882352975,77333.33333333334
296.4313006401062,11029.379760609361,461647.05882352975,77333.33333333334
297.46282482147217,11029.379760609361,461647.05882352975,77333.33333333334
298.4956729412079,11029.379760609361,461647.05882352975,77333.33333333334
299.53298807144165,11029.379760609361,461647.05882352975,77333.33333333334
300.5640115737915,11029.379760609361,461647.05882352975,77333.33333333334
301.59612584114075,11029.379760609361,461647.05882352975,77333.33333333334
302.6355354785919,11029.379760609361,461647.05882352975,77333.33333333334
303.68311953544617,11029.379760609361,461647.05882352975,77045.3563714903
304.72440576553345,11029.379760609361,461647.05882352975,77045.3563714903
305.77233695983887,11029.379760609361,461647.05882352975,77045.3563714903
306.8331651687622,11029.379760609361,461647.05882352975,77045.3563714903
307.8761432170868,11029.379760609361,457333.3333333335,77045.3563714903
308.9130356311798,11029.379760609361,461647.05882352975,76758.62068965517
309.94925022125244,11029.379760609361,461647.05882352975,76758.62068965517
310.9842619895935,11029.379760609361,461647.05882352975,76758.62068965517
312.01645493507385,11029.379760609361,461647.05882352975,76758.62068965517
313.0512363910675,11029.379760609361,461647.05882352975,76758.62068965517
314.08706879615784,11029.379760609361,461647.05882352975,76758.62068965517
315.1283185482025,11029.379760609361,461647.05882352975,76758.62068965517
316.1695318222046,11029.379760609361,461647.05882352975,76758.62068965517
317.21075439453125,10956.521739130438,461647.05882352975,76758.62068965517
318.25373220443726,11029.379760609361,457333.3333333335,76473.1182795699
319.29942512512207,10956.521739130438,457333.3333333335,76473.1182795699
320.33840775489807,10956.521739130438,457333.3333333335,76473.1182795699
321.3752529621124,10956.521739130438,457333.3333333335,76473.1182795699
322.41203927993774,10956.521739130438,457333.3333333335,76473.1182795699
323.4457411766052,10956.521739130438,457333.3333333335,76473.1182795699
324.4800398349762,11029.379760609361,457333.3333333335,76473.1182795699
325.51333141326904,10956.521739130438,461647.05882352975,76473.1182795699
326.5494382381439,10956.521739130438,457333.3333333335,76188.84120171674
327.5876352787018,10956.521739130438,457333.3333333335,76188.84120171674
328.6304416656494,10956.521739130438,457333.3333333335,76188.84120171674
329.6699912548065,10956.521739130438,457333.3333333335,76188.84120171674
330.72404623031616,10956.521739130438,457333.3333333335,75905.78158458245
331.76593470573425,10956.521739130438,457333.3333333335,75905.78158458245
332.80397510528564,10956.521739130438,457333.3333333335,75905.78158458245
333.8412437438965,10956.521739130438,457333.3333333335,75905.78158458245
334.87749433517456,10956.521739130438,457333.3333333335,75905.78158458245
335.9091565608978,10956.521739130438,457333.3333333335,75905.78158458245
336.938490152359,10956.521739130438,457333.3333333335,75905.78158458245
337.97830843925476,10956.521739130438,457333.3333333335,75905.78158458245
339.0175447463989,10956.521739130438,457333.3333333335,75623.93162393162
340.0684790611267,10956.521739130438,457333.3333333335,75623.93162393162
341.1179828643799,10883.821932681869,457333.3333333335,75623.93162393162
342.1551034450531,10883.821932681869,457333.3333333335,75623.93162393162
343.21114778518677,10956.521739130438,457333.3333333335,75343.28358208956
344.2449700832367,10883.821932681869,457333.3333333335,75343.28358208956
345.28190660476685,10883.821932681869,457333.3333333335,75343.28358208956
346.31632471084595,10883.821932681869,457333.3333333335,75343.28358208956
347.35998153686523,10883.821932681869,457333.3333333335,75343.28358208956
348.390527009964,10883.821932681869,457333.3333333335,75343.28358208956
349.4345164299011,10883.821932681869,457333.3333333335,75343.28358208956
350.48425936698914,10883.821932681869,457333.3333333335,75343.28358208956
351.524484872818,10883.821932681869,453090.9090909091,75343.28358208956
352.5718584060669,10883.821932681869,457333.3333333335,75063.82978723405
353.6194303035736,10883.821932681869,457333.3333333335,75063.82978723405
354.65680050849915,10883.821932681869,457333.3333333335,75063.82978723405
355.69441771507263,10883.821932681869,457333.3333333335,75063.82978723405
356.72629499435425,10883.821932681869,457333.3333333335,75063.82978723405
357.7583818435669,10883.821932681869,457333.3333333335,75063.82978723405
358.78907895088196,10883.821932681869,457333.3333333335,75063.82978723405
359.82884883880615,10883.821932681869,457333.3333333335,75063.82978723405
360.8718750476837,10883.821932681869,453090.9090909091,74785.5626326964
361.91774106025696,10883.821932681869,457333.3333333335,74785.5626326964
362.9594693183899,10883.821932681869,457333.3333333335,74785.5626326964
363.99826407432556,10883.821932681869,457333.3333333335,74785.5626326964
365.0347099304199,10883.821932681869,457333.3333333335,74785.5626326964
366.06845784187317,10883.821932681869,457333.3333333335,74785.5626326964
367.09909296035767,10811.279826464208,457333.3333333335,74785.5626326964
368.1321334838867,10811.279826464208,453090.9090909091,74508.4745762712
369.17687916755676,10883.821932681869,457333.3333333335,74508.4745762712
370.2141773700714,10811.279826464208,453090.9090909091,74508.4745762712
371.24866938591003,10811.279826464208,453090.9090909091,74508.4745762712
372.2833971977234,10811.279826464208,453090.9090909091,74508.4745762712
373.31811809539795,10811.279826464208,457333.3333333335,74508.4745762712
374.347779750824,10811.279826464208,453090.9090909091,74508.4745762712
375.3890309333801,10811.279826464208,457333.3333333335,74508.4745762712
376.428249835968,10811.279826464208,453090.9090909091,74508.4745762712
377.4723138809204,10811.279826464208,453090.9090909091,74232.5581395349
378.51408290863037,10811.279826464208,453090.9090909091,74232.5581395349
379.5641987323761,10811.279826464208,453090.9090909091,74232.5581395349
380.61101937294006,10811.279826464208,453090.9090909091,74232.5581395349
381.6483874320984,10811.279826464208,453090.9090909091,74232.5581395349
382.68726873397827,10811.279826464208,453090.9090909091,73957.805907173
383.72014117240906,10811.279826464208,453090.9090909091,74232.5581395349
384.7518651485443,10811.279826464208,453090.9090909091,74232.5581395349
385.78999066352844,10811.279826464208,453090.9090909091,73957.805907173
386.82340931892395,10811.279826464208,453090.9090909091,73957.805907173
387.86150074005127,10811.279826464208,453090.9090909091,73957.805907173
388.8987944126129,10811.279826464208,453090.9090909091,73957.805907173
389.93670749664307,10811.279826464208,453090.9090909091,73957.805907173
390.96850323677063,10811.279826464208,453090.9090909091,73957.805907173
392.00425720214844,10811.279826464208,453090.9090909091,73957.805907173
393.0456237792969,10811.279826464208,453090.9090909091,73684.2105263158
394.08551478385925,10811.279826464208,453090.9090909091,73684.2105263158
395.12388586997986,10811.279826464208,453090.9090909091,73684.2105263158
396.2490906715393,10738.894907908994,453090.9090909091,73684.2105263158
397.30075001716614,10738.894907908994,453090.9090909091,73684.2105263158
398.3384499549866,10738.894907908994,448918.0327868857,73411.76470588236
399.3776354789734,10738.894907908994,448918.0327868857,73411.76470588236
400.41281962394714,10738.894907908994,448918.0327868857,73411.76470588236
401.4427812099457,10738.894907908994,453090.9090909091,73411.76470588236
402.4735960960388,10738.894907908994,453090.9090909091,73411.76470588236
403.5148141384125,10738.894907908994,448918.0327868857,73411.76470588236
404.5532958507538,10738.894907908994,448918.0327868857,73140.46121593293
405.58917140960693,10738.894907908994,448918.0327868857,73140.46121593293
406.627320766449,10738.894907908994,448918.0327868857,73140.46121593293
407.65815019607544,10738.894907908994,448918.0327868857,73140.46121593293
408.6889464855194,10738.894907908994,448918.0327868857,73140.46121593293
409.7241086959839,10738.894907908994,448918.0327868857,73140.46121593293
410.76042652130127,10738.894907908994,448918.0327868857,73140.46121593293
411.7985990047455,10738.894907908994,448918.0327868857,73140.46121593293
412.832462310791,10738.894907908994,448918.0327868857,72870.2928870293
413.8625500202179,10738.894907908994,448918.0327868857,73140.46121593293
414.8961932659149,10738.894907908994,448918.0327868857,72870.2928870293
415.9395956993103,10738.894907908994,448918.0327868857,72870.2928870293
416.98417615890503,10738.894907908994,448918.0327868857,72870.2928870293
418.0232000350952,10738.894907908994,448918.0327868857,72870.2928870293
419.06014347076416,10738.894907908994,453090.9090909091,72870.2928870293
420.09567308425903,10738.894907908994,448918.0327868857,72870.2928870293
421.128999710083,10738.894907908994,448918.0327868857,72870.2928870293
422.15892028808594,10738.894907908994,448918.0327868857,72870.2928870293
423.20825839042664,10666.666666666668,448918.0327868857,72601.25260960335
424.24473547935486,10666.666666666668,448918.0327868857,72601.25260960335
425.2814619541168,10666.666666666668,448918.0327868857,72601.25260960335
426.3125388622284,10666.666666666668,448918.0327868857,72870.2928870293
427.34203267097473,10738.894907908994,448918.0327868857,72601.25260960335
428.3850827217102,10666.666666666668,448918.0327868857,72601.25260960335
429.423419713974,10666.666666666668,448918.0327868857,72601.25260960335
430.4669508934021,10666.666666666668,448918.0327868857,72601.25260960335
431.5069739818573,10666.666666666668,448918.0327868857,72333.33333333334
432.5443546772003,10666.666666666668,448918.0327868857,72333.33333333334
433.57729411125183,10666.666666666668,448918.0327868857,72601.25260960335
434.6072804927826,10666.666666666668,448918.0327868857,72333.33333333334
435.646844625473,10666.666666666668,448918.0327868857,72333.33333333334
436.68725180625916,10666.666666666668,448918.0327868857,72333.33333333334
437.7261686325073,10666.666666666668,448918.0327868857,72333.33333333334
438.75748896598816,10666.666666666668,448918.0327868857,72333.33333333334
439.78858184814453,10666.666666666668,448918.0327868857,72333.33333333334
440.8300459384918,10666.666666666668,448918.0327868857,72333.33333333334
441.87632489204407,10666.666666666668,448918.0327868857,72066.52806652807
442.92128229141235,10666.666666666668,448918.0327868857,72066.52806652807
443.96213698387146,10666.666666666668,448918.0327868857,72066.52806652807
444.9922649860382,10666.666666666668,448918.0327868857,72066.52806652807
